Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YLR323C	cwc24-5004	YLR016C	pml1	0.212
YLR323C	cwc24-5004	YPR094W	rds3-1	0.213
YLR323C	cwc24-5004	YLR323C	cwc24-5018	0.521
YLR323C	cwc24-5004	YJR050W	isy1	0.288
YLR323C	cwc24-5004	YNR011C	prp2-1	0.200
YLR323C	cwc24-5004	YPL151C	prp46-5001	0.231
YLR323C	cwc24-5004	YOR319W	hsh49-5002	0.220
YLR323C	cwc24-5004	YLR259C	hsp60-5005	0.471
YBR156C	sli15-3	YGL093W	spc105-4	0.326
YBR156C	sli15-3	YDL003W	mcd1-73	0.294
YBR156C	sli15-3	YER007W	pac2	0.240
YBR156C	sli15-3	YPL124W	spc29-3	0.304
YBR156C	sli15-3	YPL241C	cin2	0.218
YBR156C	sli15-3	YNR016C	acc1-5007-supp1	0.226
YBR156C	sli15-3	YER016W	bim1	0.401
YBR156C	sli15-3	YBL034C	stu1-8	0.311
YBR156C	sli15-3	YPR046W	mcm16	0.235
YBR156C	sli15-3	YBL034C	stu1-12	0.310
YBR156C	sli15-3	YER147C	scc4-4	0.282
YBR156C	sli15-3	YGR113W	dam1-1	0.467
YBR156C	sli15-3	YBR107C	iml3	0.212
YBR156C	sli15-3	YHR191C	ctf8	0.225
YBR156C	sli15-3	YPR141C	kar3	0.269
YBR156C	sli15-3	YER147C	scc4-5001	0.282
YBR156C	sli15-3	YJL074C	smc3-1	0.376
YBR156C	sli15-3	YNR016C	acc1-5009-supp1	0.237
YBR156C	sli15-3	YGL086W	mad1	0.374
YBR156C	sli15-3	YBL034C	stu1-6	0.357
YBR156C	sli15-3	YJR135C	mcm22	0.217
YBR156C	sli15-3	YFL008W	smc1-2	0.258
YBR156C	sli15-3	YJL030W	mad2	0.414
YBR156C	sli15-3	YDR254W	chl4	0.247
YBR156C	sli15-3	YDR180W	scc2-4	0.384
YBR156C	sli15-3	YDR014W	rad61	0.275
YBR156C	sli15-3	YPL008W	chl1	0.247
YBR156C	sli15-3	YLR381W	ctf3	0.244
YBR156C	sli15-3	YDR318W	mcm21	0.293
YBR156C	sli15-3	YEL061C	cin8	0.295
YBR156C	sli15-3	YML124C	tub3	0.287
YBR156C	sli15-3	YPL018W	ctf19	0.278
YBR156C	sli15-3	YOR014W	rts1	0.209
YBR156C	sli15-3	YPL253C	vik1	0.343
YBR156C	sli15-3	YFL008W	smc1-259	0.354
YBR156C	sli15-3	YGR188C	bub1-supp1	0.358
YBR156C	sli15-3	YGL093W	spc105-15	0.245
YBR156C	sli15-3	YDR113C	pds1-128	0.236
YBR156C	sli15-3	YDL028C	mps1-417	0.275
YBR156C	sli15-3	YMR117C	spc24-9	0.216
YPL076W	gpi2-774	YMR214W	scj1	0.223
YPL076W	gpi2-774	YGL142C	gpi10-5001	0.383
YPL076W	gpi2-774	YDR437W	gpi19-5001	0.586
YPL076W	gpi2-774	YMR307W	gas1	0.210
YPL076W	gpi2-774	YEL002C	wbp1-1	0.247
YPL076W	gpi2-774	YOR336W	kre5-ts2	0.250
YPL076W	gpi2-774	YDR331W	gpi8-ts	0.351
YPL076W	gpi2-774	YJL091C	gwt1-20	0.389
YPL076W	gpi2-774	YBR002C	rer2-5008	0.222
YPL076W	gpi2-774	YLR459W	gab1-1	0.379
YPL076W	gpi2-774	YFL025C	bst1	0.204
YPL076W	gpi2-774	YDL145C	cop1-1	0.216
YPL076W	gpi2-774	YLR087C	csf1	0.251
YPL076W	gpi2-774	YOR149C	smp3-2	0.338
YPL076W	gpi2-774	YOR149C	smp3-1	0.258
YPL076W	gpi2-774	YJR013W	gpi14-5007	0.327
YPL076W	gpi2-774	YDR302W	gpi11-5001-supp1	0.314
YPL076W	gpi2-774	YNL038W	gpi15-5001	0.443
YPL076W	gpi2-774	YDR434W	gpi17-5001	0.329
YPL076W	gpi2-774	YGL084C	gup1	0.315
YPL076W	gpi2-774	YLR088W	gaa1-ts	0.336
YPL076W	gpi2-774	YPL096C-A	eri1	0.621
YPL076W	gpi2-774	YJL062W	las21	0.336
YPL076W	gpi2-774	YLR242C	arv1-supp1	0.522
YPL076W	gpi2-774	YDL232W	ost4-supp2	0.213
YPL076W	gpi2-774	YHR188C	gpi16-5001	0.392
YPL076W	gpi2-774	YCR044C	per1-supp1	0.300
YPL076W	gpi2-774	YBR002C	rer2-5001	0.274
YPL076W	gpi2-774	YDR331W	gpi8-5001	0.288
YDL095W	pmt1	YHR101C	big1-5001	0.207
YDL095W	pmt1	YGL142C	gpi10-5001	0.237
YDL095W	pmt1	YBL082C	alg3	0.214
YDL095W	pmt1	YOR336W	kre5-ts2	0.325
YDL095W	pmt1	YBR229C	rot2	0.222
YDL095W	pmt1	YLR459W	gab1-1	0.222
YDL095W	pmt1	YOR149C	smp3-2	0.267
YDL095W	pmt1	YJR013W	gpi14-5007	0.212
YDL095W	pmt1	YDR434W	gpi17-5001	0.214
YDL095W	pmt1	YLR088W	gaa1-ts	0.215
YDL095W	pmt1	YJL174W	kre9-5001	0.203
YDL095W	pmt1	YJL062W	las21	0.218
YDL095W	pmt1	YDR389W	sac7	0.222
YDL095W	pmt1	YFL031W	hac1	0.302
YDL095W	pmt1	YHR188C	gpi16-5001	0.229
YDL095W	pmt1	YJR143C	pmt4	0.230
YDL095W	pmt1	YAL058W	cne1	0.210
YDL095W	pmt1	YDR331W	gpi8-5001	0.229
YNL134C	ynl134c	YER028C	mig3	0.251
YNL134C	ynl134c	YBL111C	ybl111c	0.288
YNL134C	ynl134c	YCR097W	hmra1	0.319
YNL134C	ynl134c	YBR072C-A	ybr072c-a	0.251
YPL227C	alg5	YMR214W	scj1	0.386
YPL227C	alg5	YIR022W	sec11-2	0.226
YPL227C	alg5	YHR101C	big1-5001	0.311
YPL227C	alg5	YGL142C	gpi10-5001	0.255
YPL227C	alg5	YNL219C	alg9	0.204
YPL227C	alg5	YGL027C	cwh41	0.349
YPL227C	alg5	YJL034W	kar2-159	0.371
YPL227C	alg5	YJL002C	ost1-6	0.375
YPL227C	alg5	YMR238W	dfg5	0.226
YPL227C	alg5	YGL047W	alg13-5001	0.252
YPL227C	alg5	YJR117W	ste24	0.219
YPL227C	alg5	YEL002C	wbp1-1	0.379
YPL227C	alg5	YMR149W	swp1-5004	0.348
YPL227C	alg5	YBL082C	alg3	0.506
YPL227C	alg5	YOR103C	ost2-5001	0.252
YPL227C	alg5	YOR336W	kre5-ts2	0.372
YPL227C	alg5	YGL226C-A	ost5	0.355
YPL227C	alg5	YDR331W	gpi8-ts	0.213
YPL227C	alg5	YBR229C	rot2	0.348
YPL227C	alg5	YJL091C	gwt1-20	0.249
YPL227C	alg5	YML055W	spc2	0.261
YPL227C	alg5	YLR459W	gab1-1	0.389
YPL227C	alg5	YFL025C	bst1	0.215
YPL227C	alg5	YBL083C	ybl083c	0.495
YPL227C	alg5	YDR086C	sss1-5001	0.280
YPL227C	alg5	YDR162C	nbp2	0.206
YPL227C	alg5	YLR087C	csf1	0.303
YPL227C	alg5	YML130C	ero1-1	0.231
YPL227C	alg5	YMR149W	swp1-5002	0.219
YPL227C	alg5	YOR067C	alg8	0.494
YPL227C	alg5	YOR149C	smp3-2	0.408
YPL227C	alg5	YLR066W	spc3-4	0.311
YPL227C	alg5	YJR013W	gpi14-5007	0.229
YPL227C	alg5	YNL038W	gpi15-5001	0.244
YPL227C	alg5	YDR434W	gpi17-5001	0.347
YPL227C	alg5	YGL084C	gup1	0.277
YPL227C	alg5	YGR227W	die2	0.537
YPL227C	alg5	YLR088W	gaa1-ts	0.352
YPL227C	alg5	YJL174W	kre9-5001	0.257
YPL227C	alg5	YCL043C	pdi1-5001-supp1	0.203
YPL227C	alg5	YPL096C-A	eri1	0.232
YPL227C	alg5	YJL062W	las21	0.347
YPL227C	alg5	YLR242C	arv1-supp1	0.200
YPL227C	alg5	YFL031W	hac1	0.282
YPL227C	alg5	YDL232W	ost4-supp2	0.267
YPL227C	alg5	YHR188C	gpi16-5001	0.369
YPL227C	alg5	YCR044C	per1-supp1	0.212
YPL227C	alg5	YAL058W	cne1	0.297
YPL227C	alg5	YFR042W	keg1-5002-supp1	0.271
YPL227C	alg5	YDR331W	gpi8-5001	0.345
YDR228C	pcf11-2	YOR262W	gpn2-5001	0.218
YDR228C	pcf11-2	YPL182C	ypl182c	0.214
YIL004C	bet1-1	YOR159C	sme1-5002	0.243
YIL004C	bet1-1	YJL169W	yjl169w	0.234
YIL004C	bet1-1	YFL038C	ypt1-3	0.210
YIL004C	bet1-1	YGL054C	erv14	0.228
YIL004C	bet1-1	YIR005W	ist3	0.201
YIL004C	bet1-1	YNL041C	cog6	0.236
YIL004C	bet1-1	YOR308C	snu66	0.226
YKR099W	bas1	YDL106C	pho2	0.368
YGL093W	spc105-4	YLR045C	stu2-13	0.210
YGL093W	spc105-4	YDL003W	mcd1-73	0.322
YGL093W	spc105-4	YPL241C	cin2	0.226
YGL093W	spc105-4	YNR016C	acc1-5007-supp1	0.363
YGL093W	spc105-4	YDR201W	spc19-5001	0.256
YGL093W	spc105-4	YER016W	bim1	0.373
YGL093W	spc105-4	YBL034C	stu1-8	0.303
YGL093W	spc105-4	YPR046W	mcm16	0.350
YGL093W	spc105-4	YBL034C	stu1-12	0.300
YGL093W	spc105-4	YER147C	scc4-4	0.317
YGL093W	spc105-4	YGR113W	dam1-1	0.411
YGL093W	spc105-4	YBR107C	iml3	0.327
YGL093W	spc105-4	YPR141C	kar3	0.328
YGL093W	spc105-4	YER147C	scc4-5001	0.300
YGL093W	spc105-4	YJL074C	smc3-1	0.349
YGL093W	spc105-4	YLR045C	stu2-12	0.326
YGL093W	spc105-4	YIL144W	tid3-1	0.238
YGL093W	spc105-4	YMR198W	cik1	0.208
YGL093W	spc105-4	YNR016C	acc1-5009-supp1	0.405
YGL093W	spc105-4	YGL086W	mad1	0.539
YGL093W	spc105-4	YKL052C	ask1-3	0.215
YGL093W	spc105-4	YBL034C	stu1-6	0.369
YGL093W	spc105-4	YJR135C	mcm22	0.349
YGL093W	spc105-4	YMR076C	pds5-1	0.228
YGL093W	spc105-4	YFL008W	smc1-2	0.273
YGL093W	spc105-4	YJL030W	mad2	0.533
YGL093W	spc105-4	YJL013C	mad3	0.314
YGL093W	spc105-4	YDR254W	chl4	0.393
YGL093W	spc105-4	YDR180W	scc2-4	0.357
YGL093W	spc105-4	YDR014W	rad61	0.314
YGL093W	spc105-4	YPL008W	chl1	0.214
YGL093W	spc105-4	YLR381W	ctf3	0.374
YGL093W	spc105-4	YDR318W	mcm21	0.399
YGL093W	spc105-4	YML124C	tub3	0.225
YGL093W	spc105-4	YPL018W	ctf19	0.395
YGL093W	spc105-4	YPL253C	vik1	0.346
YGL093W	spc105-4	YFL008W	smc1-259	0.338
YGL093W	spc105-4	YGR188C	bub1-supp1	0.505
YGL093W	spc105-4	YLR045C	stu2-11	0.311
YGL093W	spc105-4	YGL093W	spc105-15	0.634
YGL093W	spc105-4	YDR113C	pds1-128	0.319
YGL093W	spc105-4	YDL028C	mps1-417	0.212
YGL093W	spc105-4	YMR117C	spc24-9	0.471
YPL070W	muk1	YER028C	mig3	0.288
YPL070W	muk1	YBL111C	ybl111c	0.517
YPL070W	muk1	YNL151C	rpc31-5001	0.250
YPL070W	muk1	YCR097W	hmra1	0.236
YPL070W	muk1	YBR072C-A	ybr072c-a	0.219
YPL070W	muk1	YML081W	tda9	0.216
YDR193W	ydr193w	YDR192C	nup42	0.331
YMR214W	scj1	YHR101C	big1-5001	0.280
YMR214W	scj1	YGL142C	gpi10-5001	0.240
YMR214W	scj1	YNL219C	alg9	0.227
YMR214W	scj1	YGL027C	cwh41	0.295
YMR214W	scj1	YJL034W	kar2-159	0.357
YMR214W	scj1	YJL002C	ost1-6	0.268
YMR214W	scj1	YMR238W	dfg5	0.272
YMR214W	scj1	YJR117W	ste24	0.259
YMR214W	scj1	YEL002C	wbp1-1	0.266
YMR214W	scj1	YMR149W	swp1-5004	0.259
YMR214W	scj1	YBL082C	alg3	0.345
YMR214W	scj1	YOR336W	kre5-ts2	0.341
YMR214W	scj1	YGL226C-A	ost5	0.233
YMR214W	scj1	YBR229C	rot2	0.317
YMR214W	scj1	YJL091C	gwt1-20	0.244
YMR214W	scj1	YML055W	spc2	0.248
YMR214W	scj1	YLR459W	gab1-1	0.391
YMR214W	scj1	YFL025C	bst1	0.265
YMR214W	scj1	YBL083C	ybl083c	0.295
YMR214W	scj1	YDR086C	sss1-5001	0.298
YMR214W	scj1	YLR087C	csf1	0.264
YMR214W	scj1	YML130C	ero1-1	0.258
YMR214W	scj1	YMR149W	swp1-5002	0.204
YMR214W	scj1	YOR067C	alg8	0.343
YMR214W	scj1	YOR149C	smp3-2	0.313
YMR214W	scj1	YLR066W	spc3-4	0.256
YMR214W	scj1	YJR013W	gpi14-5007	0.212
YMR214W	scj1	YNL038W	gpi15-5001	0.223
YMR214W	scj1	YDR434W	gpi17-5001	0.313
YMR214W	scj1	YGL084C	gup1	0.245
YMR214W	scj1	YGR227W	die2	0.343
YMR214W	scj1	YLR088W	gaa1-ts	0.321
YMR214W	scj1	YJL174W	kre9-5001	0.212
YMR214W	scj1	YCL043C	pdi1-5001-supp1	0.223
YMR214W	scj1	YPL096C-A	eri1	0.244
YMR214W	scj1	YJL062W	las21	0.325
YMR214W	scj1	YLR242C	arv1-supp1	0.210
YMR214W	scj1	YFL031W	hac1	0.230
YMR214W	scj1	YDL232W	ost4-supp2	0.253
YMR214W	scj1	YHR188C	gpi16-5001	0.353
YMR214W	scj1	YCR044C	per1-supp1	0.346
YMR214W	scj1	YAL058W	cne1	0.212
YMR214W	scj1	YNL322C	kre1	0.238
YMR214W	scj1	YDR331W	gpi8-5001	0.348
YBL074C	aar2-5001	YGL174W	bud13	0.361
YBL074C	aar2-5001	YPR152C	urn1	0.250
YBL074C	aar2-5001	YGR278W	cwc22-5001	0.271
YBL074C	aar2-5001	YGL120C	prp43-ts2	0.340
YBL074C	aar2-5001	YOR159C	sme1-5002	0.283
YBL074C	aar2-5001	YMR213W	cef1-13	0.306
YBL074C	aar2-5001	YBR064W	ybr064w	0.302
YBL074C	aar2-5001	YKL173W	snu114-60	0.343
YBL074C	aar2-5001	YAL032C	prp45-5002	0.334
YBL074C	aar2-5001	YBR119W	mud1	0.234
YBL074C	aar2-5001	YKR086W	prp16-2	0.234
YBL074C	aar2-5001	YLR117C	clf1-1	0.402
YBL074C	aar2-5001	YHR156C	lin1	0.240
YBL074C	aar2-5001	YIR005W	ist3	0.317
YBL074C	aar2-5001	YPR057W	brr1	0.285
YBL074C	aar2-5001	YDL043C	prp11-ts	0.305
YBL074C	aar2-5001	YBR188C	ntc20	0.245
YBL074C	aar2-5001	YNL245C	cwc25-5011	0.211
YBL074C	aar2-5001	YPL213W	lea1	0.229
YBL074C	aar2-5001	YFR005C	sad1-1	0.357
YBL074C	aar2-5001	YKL173W	snu114-40	0.240
YBL074C	aar2-5001	YDR243C	prp28-101	0.337
YBL074C	aar2-5001	YGR006W	prp18-ts	0.230
YBL074C	aar2-5001	YOR308C	snu66	0.348
YBL074C	aar2-5001	YJL031C	bet4-5007	0.230
YBL074C	aar2-5001	YKL012W	prp40-5003	0.258
YBL074C	aar2-5001	YPR094W	rds3-1	0.357
YBL074C	aar2-5001	YLR323C	cwc24-5018	0.223
YBL074C	aar2-5001	YJR050W	isy1	0.344
YBL074C	aar2-5001	YNR011C	prp2-1	0.296
YBL074C	aar2-5001	YPL151C	prp46-5001	0.312
YBL074C	aar2-5001	YML049C	rse1-1	0.379
YBL074C	aar2-5001	YDR416W	syf1-5001	0.388
YBL074C	aar2-5001	YOR319W	hsh49-5002	0.257
YBL074C	aar2-5001	YER013W	prp22-1	0.236
YIR022W	sec11-2	YHR101C	big1-5001	0.215
YIR022W	sec11-2	YJL034W	kar2-159	0.303
YIR022W	sec11-2	YEL002C	wbp1-1	0.410
YIR022W	sec11-2	YMR149W	swp1-5004	0.219
YIR022W	sec11-2	YBL082C	alg3	0.251
YIR022W	sec11-2	YDR331W	gpi8-ts	0.265
YIR022W	sec11-2	YBR229C	rot2	0.212
YIR022W	sec11-2	YJL091C	gwt1-20	0.260
YIR022W	sec11-2	YLR459W	gab1-1	0.216
YIR022W	sec11-2	YFR043C	irc6	0.284
YIR022W	sec11-2	YDR086C	sss1-5001	0.208
YIR022W	sec11-2	YDL145C	cop1-1	0.224
YIR022W	sec11-2	YLR087C	csf1	0.272
YIR022W	sec11-2	YML130C	ero1-1	0.233
YIR022W	sec11-2	YOR067C	alg8	0.251
YIR022W	sec11-2	YLR066W	spc3-4	0.373
YIR022W	sec11-2	YDR434W	gpi17-5001	0.222
YIR022W	sec11-2	YGL084C	gup1	0.218
YIR022W	sec11-2	YGR227W	die2	0.248
YIR022W	sec11-2	YCL043C	pdi1-5001-supp1	0.249
YIR022W	sec11-2	YBL020W	rft1-5028	0.216
YIR022W	sec11-2	YHR188C	gpi16-5001	0.205
YIR022W	sec11-2	YFR042W	keg1-5002-supp1	0.255
YHR151C	mtc6	YDL029W	arp2-14	0.228
YHR151C	mtc6	YKL098W	mtc2	0.382
YHR151C	mtc6	YPR153W	may24	0.315
YHR151C	mtc6	YLR087C	csf1	0.241
YHR151C	mtc6	YMR126C	dlt1	0.255
YHR151C	mtc6	YBR078W	ecm33	0.203
YHR151C	mtc6	YPR090W	ypr090w	0.202
YHR067W	htd2	YJL046W	aim22	0.463
YHR067W	htd2	YBR026C	etr1	0.339
YHR067W	htd2	YOR196C	lip5	0.485
YHR067W	htd2	YER061C	cem1	0.389
YHR067W	htd2	YDR148C	kgd2	0.211
YHR067W	htd2	YFL018C	lpd1	0.216
YHR067W	htd2	YHR002W	leu5	0.239
YHR067W	htd2	YFL018C	lpd1-supp1	0.320
YHR067W	htd2	YOR221C	mct1	0.363
YDR473C	prp3-1	YGL174W	bud13	0.285
YDR473C	prp3-1	YGR278W	cwc22-5001	0.205
YDR473C	prp3-1	YOR159C	sme1-5002	0.216
YDR473C	prp3-1	YBR064W	ybr064w	0.213
YDR473C	prp3-1	YKL173W	snu114-60	0.352
YDR473C	prp3-1	YBL026W	lsm2-5001	0.363
YDR473C	prp3-1	YPR178W	prp4-ts	0.411
YDR473C	prp3-1	YPL157W	tgs1	0.211
YDR473C	prp3-1	YLR117C	clf1-1	0.224
YDR473C	prp3-1	YHR156C	lin1	0.392
YDR473C	prp3-1	YIR005W	ist3	0.253
YDR473C	prp3-1	YPR057W	brr1	0.279
YDR473C	prp3-1	YDL098C	snu23-5001	0.274
YDR473C	prp3-1	YBR188C	ntc20	0.252
YDR473C	prp3-1	YFR005C	sad1-1	0.285
YDR473C	prp3-1	YDR243C	prp28-101	0.321
YDR473C	prp3-1	YOR308C	snu66	0.416
YDR473C	prp3-1	YJR050W	isy1	0.241
YDR473C	prp3-1	YOR159C	sme1-5001	0.206
YDR473C	prp3-1	YPL151C	prp46-5001	0.219
YDR473C	prp3-1	YDR416W	syf1-5001	0.288
YJL046W	aim22	YBR026C	etr1	0.408
YJL046W	aim22	YOR196C	lip5	0.517
YJL046W	aim22	YER061C	cem1	0.406
YJL046W	aim22	YDR148C	kgd2	0.254
YJL046W	aim22	YFL018C	lpd1	0.442
YJL046W	aim22	YHR002W	leu5	0.232
YJL046W	aim22	YFL018C	lpd1-supp1	0.401
YJL046W	aim22	YOR221C	mct1	0.343
YLR045C	stu2-13	YGL216W	kip3	0.286
YLR045C	stu2-13	YER007W	pac2	0.262
YLR045C	stu2-13	YPL241C	cin2	0.319
YLR045C	stu2-13	YDR201W	spc19-5001	0.217
YLR045C	stu2-13	YER016W	bim1	0.386
YLR045C	stu2-13	YBL034C	stu1-8	0.414
YLR045C	stu2-13	YPR046W	mcm16	0.210
YLR045C	stu2-13	YBL034C	stu1-12	0.455
YLR045C	stu2-13	YGR113W	dam1-1	0.226
YLR045C	stu2-13	YFL037W	tub2-430	0.268
YLR045C	stu2-13	YBR107C	iml3	0.212
YLR045C	stu2-13	YPR141C	kar3	0.289
YLR045C	stu2-13	YLR045C	stu2-12	0.584
YLR045C	stu2-13	YGL086W	mad1	0.274
YLR045C	stu2-13	YBL034C	stu1-6	0.413
YLR045C	stu2-13	YJL030W	mad2	0.250
YLR045C	stu2-13	YDR254W	chl4	0.275
YLR045C	stu2-13	YLR381W	ctf3	0.241
YLR045C	stu2-13	YDR318W	mcm21	0.255
YLR045C	stu2-13	YEL061C	cin8	0.420
YLR045C	stu2-13	YML124C	tub3	0.236
YLR045C	stu2-13	YPL018W	ctf19	0.270
YLR045C	stu2-13	YPL253C	vik1	0.202
YLR045C	stu2-13	YLR045C	stu2-11	0.522
YLR045C	stu2-13	YER013W	prp22-1	0.201
YCR086W	csm1	YNR016C	acc1-5009-supp1	0.235
YCR086W	csm1	YBL097W	brn1-9	0.469
YCR086W	csm1	YBL097W	brn1-16	0.297
YCR086W	csm1	YLR272C	ycs4-1	0.467
YCR086W	csm1	YDR439W	lrs4	0.694
YCR086W	csm1	YNL088W	top2-5002	0.234
YDL003W	mcd1-73	YMR078C	ctf18	0.252
YDL003W	mcd1-73	YNR016C	acc1-5007-supp1	0.319
YDL003W	mcd1-73	YER016W	bim1	0.350
YDL003W	mcd1-73	YBL034C	stu1-8	0.290
YDL003W	mcd1-73	YPR046W	mcm16	0.241
YDL003W	mcd1-73	YBL034C	stu1-12	0.300
YDL003W	mcd1-73	YER147C	scc4-4	0.416
YDL003W	mcd1-73	YGR113W	dam1-1	0.388
YDL003W	mcd1-73	YBR107C	iml3	0.241
YDL003W	mcd1-73	YHR191C	ctf8	0.367
YDL003W	mcd1-73	YPR141C	kar3	0.257
YDL003W	mcd1-73	YER147C	scc4-5001	0.442
YDL003W	mcd1-73	YJL074C	smc3-1	0.531
YDL003W	mcd1-73	YNR016C	acc1-5009-supp1	0.351
YDL003W	mcd1-73	YGL086W	mad1	0.313
YDL003W	mcd1-73	YKL052C	ask1-3	0.215
YDL003W	mcd1-73	YBL034C	stu1-6	0.289
YDL003W	mcd1-73	YJR135C	mcm22	0.253
YDL003W	mcd1-73	YMR076C	pds5-1	0.238
YDL003W	mcd1-73	YFL008W	smc1-2	0.454
YDL003W	mcd1-73	YJL030W	mad2	0.362
YDL003W	mcd1-73	YDR254W	chl4	0.281
YDL003W	mcd1-73	YHR191C	ctf8-162	0.311
YDL003W	mcd1-73	YDR180W	scc2-4	0.558
YDL003W	mcd1-73	YDR014W	rad61	0.438
YDL003W	mcd1-73	YPL008W	chl1	0.492
YDL003W	mcd1-73	YLR381W	ctf3	0.317
YDL003W	mcd1-73	YDR318W	mcm21	0.263
YDL003W	mcd1-73	YPL018W	ctf19	0.246
YDL003W	mcd1-73	YOR014W	rts1	0.221
YDL003W	mcd1-73	YPL253C	vik1	0.269
YDL003W	mcd1-73	YFL008W	smc1-259	0.617
YDL003W	mcd1-73	YPR135W	ctf4	0.350
YDL003W	mcd1-73	YGR188C	bub1-supp1	0.346
YDL003W	mcd1-73	YGL093W	spc105-15	0.250
YDL003W	mcd1-73	YDR113C	pds1-128	0.341
YDL003W	mcd1-73	YHR191C	ctf8-9	0.319
YGL216W	kip3	YER007W	pac2	0.292
YGL216W	kip3	YPL241C	cin2	0.310
YGL216W	kip3	YER016W	bim1	0.342
YGL216W	kip3	YBL034C	stu1-8	0.273
YGL216W	kip3	YBL034C	stu1-12	0.386
YGL216W	kip3	YFL037W	tub2-430	0.264
YGL216W	kip3	YLR045C	stu2-12	0.386
YGL216W	kip3	YGL086W	mad1	0.243
YGL216W	kip3	YBL034C	stu1-6	0.249
YGL216W	kip3	YMR138W	cin4	0.226
YGL216W	kip3	YEL061C	cin8	0.310
YGL216W	kip3	YPL253C	vik1	0.303
YGL216W	kip3	YLR045C	stu2-11	0.308
YGL216W	kip3	YHR191C	ctf8-9	0.212
YGL216W	kip3	YER133W	glc7-12	0.268
YPL145C	kes1	YPR150W	ypr150w	0.219
YPL145C	kes1	YAL005C	ssa1	0.262
YPL145C	kes1	YCR060W	tah1	0.221
YPL145C	kes1	YMR122W-A	ncw1	0.255
YHR101C	big1-5001	YGL142C	gpi10-5001	0.224
YHR101C	big1-5001	YGL027C	cwh41	0.448
YHR101C	big1-5001	YJL034W	kar2-159	0.370
YHR101C	big1-5001	YMR238W	dfg5	0.276
YHR101C	big1-5001	YJR117W	ste24	0.223
YHR101C	big1-5001	YMR307W	gas1	0.225
YHR101C	big1-5001	YEL002C	wbp1-1	0.356
YHR101C	big1-5001	YMR149W	swp1-5004	0.202
YHR101C	big1-5001	YBL082C	alg3	0.253
YHR101C	big1-5001	YOR336W	kre5-ts2	0.465
YHR101C	big1-5001	YBR229C	rot2	0.514
YHR101C	big1-5001	YLR459W	gab1-1	0.307
YHR101C	big1-5001	YFL025C	bst1	0.214
YHR101C	big1-5001	YBL083C	ybl083c	0.214
YHR101C	big1-5001	YDR086C	sss1-5001	0.228
YHR101C	big1-5001	YDR162C	nbp2	0.240
YHR101C	big1-5001	YLR087C	csf1	0.241
YHR101C	big1-5001	YML130C	ero1-1	0.251
YHR101C	big1-5001	YOR067C	alg8	0.282
YHR101C	big1-5001	YAL053W	flc2	0.273
YHR101C	big1-5001	YLR066W	spc3-4	0.226
YHR101C	big1-5001	YNL038W	gpi15-5001	0.206
YHR101C	big1-5001	YDR434W	gpi17-5001	0.291
YHR101C	big1-5001	YGL084C	gup1	0.293
YHR101C	big1-5001	YGR227W	die2	0.275
YHR101C	big1-5001	YLR088W	gaa1-ts	0.206
YHR101C	big1-5001	YJL174W	kre9-5001	0.263
YHR101C	big1-5001	YCL043C	pdi1-5001-supp1	0.305
YHR101C	big1-5001	YPL096C-A	eri1	0.204
YHR101C	big1-5001	YJL062W	las21	0.289
YHR101C	big1-5001	YLR242C	arv1-supp1	0.217
YHR101C	big1-5001	YDR389W	sac7	0.257
YHR101C	big1-5001	YFL031W	hac1	0.297
YHR101C	big1-5001	YDL232W	ost4-supp2	0.225
YHR101C	big1-5001	YHR188C	gpi16-5001	0.284
YHR101C	big1-5001	YAL058W	cne1	0.406
YHR101C	big1-5001	YFR042W	keg1-5002-supp1	0.350
YHR101C	big1-5001	YNL322C	kre1	0.426
YER007W	pac2	YPL241C	cin2	0.520
YER007W	pac2	YER016W	bim1	0.384
YER007W	pac2	YBL034C	stu1-8	0.373
YER007W	pac2	YBL034C	stu1-12	0.393
YER007W	pac2	YGR113W	dam1-1	0.302
YER007W	pac2	YFL037W	tub2-430	0.201
YER007W	pac2	YMR213W	cef1-13	0.215
YER007W	pac2	YLR045C	stu2-12	0.306
YER007W	pac2	YGL086W	mad1	0.251
YER007W	pac2	YBL034C	stu1-6	0.344
YER007W	pac2	YMR138W	cin4	0.326
YER007W	pac2	YDR318W	mcm21	0.209
YER007W	pac2	YEL061C	cin8	0.422
YER007W	pac2	YML124C	tub3	0.307
YER007W	pac2	YPL253C	vik1	0.353
YER007W	pac2	YFL008W	smc1-259	0.229
YER007W	pac2	YLR045C	stu2-11	0.254
YER007W	pac2	YER013W	prp22-1	0.307
YGL142C	gpi10-5001	YGL027C	cwh41	0.308
YGL142C	gpi10-5001	YDR437W	gpi19-5001	0.387
YGL142C	gpi10-5001	YMR307W	gas1	0.306
YGL142C	gpi10-5001	YEL002C	wbp1-1	0.219
YGL142C	gpi10-5001	YOR336W	kre5-ts2	0.337
YGL142C	gpi10-5001	YDR331W	gpi8-ts	0.402
YGL142C	gpi10-5001	YBR229C	rot2	0.282
YGL142C	gpi10-5001	YJL091C	gwt1-20	0.404
YGL142C	gpi10-5001	YLR459W	gab1-1	0.506
YGL142C	gpi10-5001	YFL025C	bst1	0.266
YGL142C	gpi10-5001	YBL083C	ybl083c	0.264
YGL142C	gpi10-5001	YDL145C	cop1-1	0.203
