Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Gene_Interaction_Hubs_BioGRID_2018	MRPL11	4/63	0.0955477739425354	0.1306335221418957	0.7471093740309661	0.9999969718970356	0.7155233745069576	-1.680141118506825	CHK1;DAT1;RNQ1;TAT2
Gene_Interaction_Hubs_BioGRID_2018	ADH3	8/143	0.0445939992645805	0.0701242405234231	0.8855657677023898	0.9999969718970356	0.5402337833887869	-1.680211329111926	PTC6;BIO4;SRB2;MFM1;YOL029C;OPI3;FAA4;QRI1
Gene_Interaction_Hubs_BioGRID_2018	YDL176W	4/56	0.0681831130458992	0.0990551887551881	0.6646371323559837	0.9999969718970356	0.6256776375816497	-1.6802938065750883	ACT1;ASK10;ITR1;EAP1
Gene_Interaction_Hubs_BioGRID_2018	HMG2	4/97	0.2786000124722785	0.321536333091734	0.9499378773018464	0.9999969718970356	1.3158514160514534	-1.6816293884521838	WHI2;TAT2;OPI3;HMG1
Gene_Interaction_Hubs_BioGRID_2018	RGA1	5/107	0.1731181815488829	0.2168210989484116	0.9285850815622044	0.9999969718970356	0.9589243531463224	-1.6817431070904862	ACT1;CYK3;AIM44;RMD9;CBP1
Gene_Interaction_Hubs_BioGRID_2018	SML1	6/100	0.058149958681146	0.0876136876916538	0.8131176204049821	0.9999969718970356	0.5912794031127363	-1.6820303217970844	AIM11;CHK1;MMS4;RTS1;RMD9;SRB2
Gene_Interaction_Hubs_BioGRID_2018	YPR153W	5/111	0.1918383306886942	0.2358755683096119	0.94093784870142	0.9999969718970356	1.0188641332696164	-1.6822489029493628	ACT1;SHE4;SED1;HMG1;CBP1
Gene_Interaction_Hubs_BioGRID_2018	RAD30	5/122	0.2465624310735689	0.2905600620341434	0.9656164917978404	0.9999969718970356	1.2015090294758193	-1.6822809095917552	ACT1;YOR012W;ASK10;OTU2;SMA2
Gene_Interaction_Hubs_BioGRID_2018	RRP14	5/90	0.1028212395884859	0.1389031653937035	0.8472369715618002	0.9999969718970356	0.7395723367950703	-1.6823520364452578	RRP6;AIM11;ADE16;YOL098C;NST1
Gene_Interaction_Hubs_BioGRID_2018	SVP26	5/103	0.1551517092327484	0.1972444375223505	0.9139886822380412	0.9999969718970356	0.9032906285333906	-1.6831482831875926	AIM44;VPS5;COG6;TGS1;YOR114W
Gene_Interaction_Hubs_BioGRID_2018	TAF7	6/166	0.3082628534218774	0.3504712876629709	0.9909117891711096	0.9999969718970356	1.4307926536751516	-1.6837602856407894	ACT1;VPS3;SSN3;SRB2;VAM10;VPS17
Gene_Interaction_Hubs_BioGRID_2018	HPT1	11/228	0.0517810576420972	0.0797822273996444	0.973809491046364	0.9999969718970356	0.5688368271629471	-1.6841727593960436	ACT1;ASK10;CSE2;SWC3;CHK1;BEM4;YMR279C;IES1;YGR237C;YLR415C;SMA2
Gene_Interaction_Hubs_BioGRID_2018	EXO1	10/187	0.0347913083318203	0.0570842094952438	0.9306582850883572	0.9999969718970356	0.5022692150620546	-1.6868147459051754	RRP6;YPT31;CET1;YCR100C;CHK1;BEM4;MMS1;YHR177W;IRC8;SAE2
Gene_Interaction_Hubs_BioGRID_2018	YBR221W-A	4/89	0.2302813469106603	0.2743057220553454	0.9244588221467628	0.9999969718970356	1.1489134298899262	-1.6871259130569642	ACT1;YPR022C;YJL045W;MPC54
Gene_Interaction_Hubs_BioGRID_2018	SOL3	5/88	0.0956850444846748	0.1306411907670018	0.8338640517775626	0.9999969718970356	0.719049894593024	-1.687389546790983	YLR156C-A;DPL1;CSE2;MDM31;PUS7
Gene_Interaction_Hubs_BioGRID_2018	UNG1	4/70	0.1272472028024445	0.1666262447782588	0.8131586824900539	0.9999969718970356	0.8186618545975795	-1.6877726045238917	ASK10;BRE2;ORC6;YGR237C
Gene_Interaction_Hubs_BioGRID_2018	YGR050C	5/126	0.2674002145961494	0.3105974397811288	0.9719342555175776	0.9999969718970356	1.2803077811260648	-1.688737245103473	NUP82;UTP7;CCT2;GPD1;YPR174C
Gene_Interaction_Hubs_BioGRID_2018	PRP38	5/113	0.2014568895343336	0.2454212383553622	0.9463642094485902	0.9999969718970356	1.0543170828513868	-1.6892056048500708	SEN2;MUD2;TGS1;SPP381;RPL13A
Gene_Interaction_Hubs_BioGRID_2018	TOM7	7/159	0.1503349854154361	0.1926015355435333	0.969623089585834	0.9999969718970356	0.8918804590023773	-1.6900146840134884	NUP82;RSC9;MUD2;AIM11;SUB1;MDM31;YJL133C-A
Gene_Interaction_Hubs_BioGRID_2018	SFI1	4/81	0.1843985991804403	0.22885492187216	0.8879026917117374	0.9999969718970356	0.9998561759300968	-1.6904124075597595	NDC1;CSE2;YPR022C;YJL163C
Gene_Interaction_Hubs_BioGRID_2018	RRG9	8/149	0.0543548504427875	0.0830706204880337	0.9087493028299986	0.9999969718970356	0.580850171792458	-1.691564314904067	ACT1;YBR090C;IRC23;ASK10;ADE16;RPL13A;SRB2;YDR306C
Gene_Interaction_Hubs_BioGRID_2018	RPL9A	8/164	0.0843562414370389	0.1174359601064915	0.9499427108134488	0.9999969718970356	0.6842890029567611	-1.6920458505832812	ADF1;YPT31;CET1;ACT1;PHO91;SPT8;YDR249C;SMA2
Gene_Interaction_Hubs_BioGRID_2018	HEM12	6/143	0.2025995694354818	0.2466618684323397	0.97112336196425	0.9999969718970356	1.0601854446756296	-1.6926113079472782	RRP6;ACT1;YPR078C;EMC1;ERG27;OYE3
Gene_Interaction_Hubs_BioGRID_2018	FIT1	3/60	0.2289778994799239	0.2729988834592425	0.8593754884879681	0.9999969718970356	1.1497930577910906	-1.6949441975677004	EMC1;SET3;SPT8
Gene_Interaction_Hubs_BioGRID_2018	GAL7	5/109	0.1823888238127216	0.226928288938148	0.9350233083543378	0.9999969718970356	0.9967357502326516	-1.6960599815177668	GIS4;MSC3;YOL057W;CHK1;TGS1
Gene_Interaction_Hubs_BioGRID_2018	TOP2	9/169	0.0447882605632937	0.0703461045412397	0.9234601779286112	0.9999969718970356	0.5461216644643244	-1.6961496979486486	PER1;TOF1;ACT1;PTC6;VPS5;MLP2;MMS4;SAN1;ESC1
Gene_Interaction_Hubs_BioGRID_2018	LDS2	4/91	0.2421740374867112	0.2864090449299037	0.9317410354480786	0.9999969718970356	1.1961401266545966	-1.6962446965842914	CET1;CDS1;ACT1;YHR177W
Gene_Interaction_Hubs_BioGRID_2018	CYB5	7/150	0.1212313676410364	0.1599093712752654	0.9545120821631888	0.9999969718970356	0.8041420274780604	-1.6967834473590864	ACT1;ASK10;BRE2;YLR464W;AIM44;YDL073W;EMC1
Gene_Interaction_Hubs_BioGRID_2018	LST7	6/151	0.237892999521904	0.2817658356020404	0.9804840876017465	0.9999969718970356	1.1821231894255224	-1.697451220624013	ACT1;CYK3;BRE2;NPR1;NPR2;IES1
Gene_Interaction_Hubs_BioGRID_2018	UAF30	7/155	0.1370187284943812	0.1777843615868935	0.9635819240584707	0.9999969718970356	0.8545820339709661	-1.6985994327065064	SKI8;ACT1;FMT1;ASK1;TGS1;SHU1;PTH2
Gene_Interaction_Hubs_BioGRID_2018	MCX1	5/115	0.2112345260798935	0.2551468514330116	0.9513364031020825	0.9999969718970356	1.0926966450789986	-1.6989097353112366	ADF1;SHE4;RTS3;YHR045W;RAT1
Gene_Interaction_Hubs_BioGRID_2018	BUB2	11/205	0.0271126373679412	0.0469502869604531	0.9371846159917552	0.9999969718970356	0.4709561679834222	-1.699094628182631	MSC3;SWC3;YPR127W;IBD2;YOL036W;AME1;CIN1;VPS64;PAC11;MMS1;NUP1
Gene_Interaction_Hubs_BioGRID_2018	KAP114	5/87	0.0922149396671054	0.126687814309014	0.8268280200654932	0.9999969718970356	0.7131422397523677	-1.6998694663026856	VPS71;CSE2;MTC2;SRB2;ERG27
Gene_Interaction_Hubs_BioGRID_2018	RKR1	4/83	0.1955825199033887	0.2395146626030699	0.8982635271334072	0.9999969718970356	1.0426766175197864	-1.701411439509649	SKI8;PTC6;BEM4;RNQ1
Gene_Interaction_Hubs_BioGRID_2018	NPL6	5/85	0.0854739808636136	0.1188252994913074	0.8120346301893901	0.9999969718970356	0.6917702695292464	-1.701438908550182	RSC9;VPS71;BRE2;SWC3;EAP1
Gene_Interaction_Hubs_BioGRID_2018	APP1	4/77	0.1627050294573092	0.20533426452021	0.8643999142965418	0.9999969718970356	0.9370690764644182	-1.7015453527234	ASK10;ALG8;IPT1;YEL043W
Gene_Interaction_Hubs_BioGRID_2018	SPT16	8/171	0.1011262776324723	0.1370331839956581	0.9627587257122728	0.9999969718970356	0.7426866620224957	-1.7017812772074266	YBR238C;ACT1;VPS71;SAN1;SPT8;MMS1;NDT80;YJL133C-A
Gene_Interaction_Hubs_BioGRID_2018	RPS4A	4/66	0.1086332562335958	0.1452713591614359	0.7773567690345787	0.9999969718970356	0.7670576427808041	-1.7026974435635494	ACT1;AIM44;YPR078C;YPR022C
Gene_Interaction_Hubs_BioGRID_2018	TOS6	4/62	0.0913613177864039	0.1258199411152801	0.7363565967869617	0.9999969718970356	0.7115642285523401	-1.7027256017338788	YBR238C;ACT1;CSE2;AIM44
Gene_Interaction_Hubs_BioGRID_2018	FRE1	4/59	0.0793486279661981	0.111837608095824	0.7020469165721943	0.9999969718970356	0.6720375825697911	-1.702878801331848	DPL1;YJL045W;VPS54;YHR177W
Gene_Interaction_Hubs_BioGRID_2018	ATG18	8/152	0.0597095068042212	0.0895281474916401	0.918764062474342	0.9999969718970356	0.6045808289312495	-1.7038684023825492	CYK3;AIM11;RTS1;HSV2;CCZ1;AVL9;VPS17;QRI1
Gene_Interaction_Hubs_BioGRID_2018	ENP1	6/142	0.1983287225658495	0.242578335859432	0.9696992445368524	0.9999969718970356	1.053530604140099	-1.7044327956518053	RRP6;UTP7;ASK10;YHR218W;RIM101;YKR005C
Gene_Interaction_Hubs_BioGRID_2018	MIF2	10/258	0.1765212642829703	0.2205265652940224	0.996649796894695	0.9999969718970356	0.983329393777924	-1.7054018677101792	NCR1;ACT1;UTP7;CNN1;ARF1;AIM44;ORC6;YGP1;NUP192;ERG27
Gene_Interaction_Hubs_BioGRID_2018	PUT2	6/104	0.0676981458383742	0.0988936109063332	0.8397129499565622	0.9999969718970356	0.6334542596910423	-1.7057000599674186	CYK3;SNU71;YDL180W;YDL073W;EAP1;YPL162C
Gene_Interaction_Hubs_BioGRID_2018	SRP1	10/203	0.0551827655312778	0.0841415276195319	0.9624309371385236	0.9999969718970356	0.5887850617717508	-1.7057719067992132	RSC9;ACT1;RGR1;IPT1;CCZ1;NUP120;SGF29;NUP1;NUP192;JID1
Gene_Interaction_Hubs_BioGRID_2018	YAR028W	4/59	0.0793486279661981	0.111837608095824	0.7020469165721943	0.9999969718970356	0.6734080791645194	-1.706351508303884	ORC6;FMT1;RAT1;GCS1
Gene_Interaction_Hubs_BioGRID_2018	FRS1	9/205	0.1145115549990945	0.1519038642350956	0.9825838487695934	0.9999969718970356	0.7874611252087996	-1.7064908961800689	ISY1;CDS1;SPT21;ACT1;PTC6;NPR2;TRM11;NUP192;SIP5
Gene_Interaction_Hubs_BioGRID_2018	BCS1	10/205	0.0581883801348449	0.0876136876916538	0.9653127821464896	0.9999969718970356	0.6000220799634327	-1.706504555883967	YBR238C;PAM1;SSA4;RMD9;TSR3;BCK2;YJR039W;YKR041W;EAP1;JID1
Gene_Interaction_Hubs_BioGRID_2018	YLR352W	5/81	0.0728047114850199	0.1041244069652535	0.7794506008509343	0.9999969718970356	0.6516411716201376	-1.7072833229589168	HKR1;ORC6;YOL036W;RAT1;YGL036W
Gene_Interaction_Hubs_BioGRID_2018	ACO2	4/62	0.0913613177864039	0.1258199411152801	0.7363565967869617	0.9999969718970356	0.7137635252907452	-1.7079883717158817	BIO4;IDH1;DAL1;OPI3
Gene_Interaction_Hubs_BioGRID_2018	TAT2	4/86	0.212732629861024	0.2565590422116086	0.9122260396941396	0.9999969718970356	1.1035743336504318	-1.708023141379607	CSE2;AKR2;SRB2;ROD1
Gene_Interaction_Hubs_BioGRID_2018	YAR1	9/236	0.2050446524793757	0.249562166725128	0.9958778364158324	0.9999969718970356	1.0782820128815458	-1.708567509271866	NCR1;HAL5;YER156C;YNL010W;YPR078C;PHM8;NST1;MDM20;RAT1
Gene_Interaction_Hubs_BioGRID_2018	ERP3	4/69	0.1224738924501601	0.1609066134176383	0.8046778168616446	0.9999969718970356	0.8138573827363141	-1.708984443261871	YCR023C;HSV2;TRM11;YGR237C
Gene_Interaction_Hubs_BioGRID_2018	XPT1	4/58	0.0755310624105697	0.1073720582763436	0.6899215486109731	0.9999969718970356	0.6626726293425586	-1.7118234141673905	YLR352W;NRT1;SUB1;YHR177W
Gene_Interaction_Hubs_BioGRID_2018	TOM6	6/141	0.194091980846318	0.2379095342739457	0.9682109999270622	0.9999969718970356	1.0446747512829149	-1.712663923636171	RSC9;ACT1;MSB2;AIM11;SEG2;YHR177W
Gene_Interaction_Hubs_BioGRID_2018	ATP2	7/143	0.100811052371694	0.1366526867702369	0.9384253803195286	0.9999969718970356	0.7469030109359079	-1.7137743981459257	ACT1;RTS1;RMD9;PEX30;OCA5;NUP192;ERG27
Gene_Interaction_Hubs_BioGRID_2018	RPS18A	5/93	0.1140045344265695	0.1514844315832121	0.8656192618199827	0.9999969718970356	0.7893029039838395	-1.71398471811998	ACT1;WHI2;ADE16;SBP1;VHS3
Gene_Interaction_Hubs_BioGRID_2018	APC2	5/122	0.2465624310735689	0.2905600620341434	0.9656164917978404	0.9999969718970356	1.224297344583866	-1.7141877421893874	YPR078C;ASK1;SYF1;RAT1;SGF29
Gene_Interaction_Hubs_BioGRID_2018	ASP3-3	3/62	0.2436780382934584	0.287502417950873	0.8733692573766098	0.9999969718970356	1.2145377040593042	-1.714814820772553	YPR078C;EMC1;AIM39
Gene_Interaction_Hubs_BioGRID_2018	RFA1	10/212	0.0695406507200034	0.1008060053716923	0.9739049613502972	0.9999969718970356	0.6432884859842177	-1.7149066187264204	TOF1;KAP122;ORC6;RAD24;SUB1;YHL042W;BUB2;SAE2;SMA2;VPS17
Gene_Interaction_Hubs_BioGRID_2018	MRP7	5/131	0.2939590939831993	0.336328522346301	0.9783195302343242	0.9999969718970356	1.4009041566625051	-1.7151474926640116	ACT1;TFC6;ORC6;TFC3;SYF1
Gene_Interaction_Hubs_BioGRID_2018	RTR1	8/207	0.2129412615091975	0.2567326448754572	0.9928804042756812	0.9999969718970356	1.1096696318220314	-1.7163692066228755	YPL216W;VPS71;BRE2;SGT2;VPS54;YLR415C;VPS17;YMR210W
Gene_Interaction_Hubs_BioGRID_2018	ARP9	12/285	0.0969812672409692	0.1322744500616518	0.9952721936295432	0.9999969718970356	0.7356691809909767	-1.7164908768043143	ADF1;ACT1;CSE2;ALG8;KAP122;SWC3;YER156C;SDS24;CSI2;SAN1;VHS3;YJL133C-A
Gene_Interaction_Hubs_BioGRID_2018	DSF1	3/55	0.1930700158001126	0.2368763192304936	0.8183531619369357	0.9999969718970356	1.044270670245988	-1.71751445640264	CSE2;BRE2;YPR097W
Gene_Interaction_Hubs_BioGRID_2018	YPS7	4/78	0.1680389286092914	0.2111926876663324	0.8706411717527416	0.9999969718970356	0.9630740035045744	-1.7176998926556968	ACT1;ALG8;CCW12;VPS54
Gene_Interaction_Hubs_BioGRID_2018	DIC1	5/103	0.1551517092327484	0.1972444375223505	0.9139886822380412	0.9999969718970356	0.9221870911374302	-1.7183590421455908	PHO91;YDR387C;CCZ1;SGF29;LYS12
Gene_Interaction_Hubs_BioGRID_2018	LRE1	4/64	0.0998229484413501	0.1355447425123909	0.7575245567873407	0.9999969718970356	0.7458235855403544	-1.7186439327092795	NCR1;CYK3;ECM21;CBP1
Gene_Interaction_Hubs_BioGRID_2018	RIM11	7/128	0.0640122439600021	0.0946468214979533	0.8864184770667319	0.9999969718970356	0.625263422047069	-1.7186496269282154	SSN3;STP2;EMC1;SSP120;TRM11;YHR177W;GCR2
Gene_Interaction_Hubs_BioGRID_2018	YLR345W	4/69	0.1224738924501601	0.1609066134176383	0.8046778168616446	0.9999969718970356	0.8191396865142622	-1.720076527910345	YFL064C;FPS1;RPL13A;YJR039W
Gene_Interaction_Hubs_BioGRID_2018	YJR149W	3/62	0.2436780382934584	0.287502417950873	0.8733692573766098	0.9999969718970356	1.2186069626260632	-1.7205602372190838	AIM44;VAM10;YJL133C-A
Gene_Interaction_Hubs_BioGRID_2018	NIS1	5/89	0.099220708766619	0.1350041114483067	0.840665504229529	0.9999969718970356	0.7449341466527695	-1.7211022057837797	CYK3;ORC6;FMT1;TGS1;YCL001W-B
Gene_Interaction_Hubs_BioGRID_2018	ERD2	7/119	0.04657477130323	0.0726632340025629	0.8402963867560909	0.9999969718970356	0.5613155417874008	-1.7213842798623515	RSC9;ACT1;AAD10;YGP1;CCW12;SED1;QRI1
Gene_Interaction_Hubs_BioGRID_2018	BET5	15/446	0.250403852646054	0.2945622084031383	0.999974267702338	0.9999969718970356	1.2434127113986837	-1.7217290289318228	CDS1;ACT1;KAP122;YCR023C;COG6;YIL055C;PER1;AIM44;SWC3;SGT2;BEM4;EMC1;SET3;VPS55;BDP1
Gene_Interaction_Hubs_BioGRID_2018	ICL1	4/65	0.1041853071337154	0.1403160787287806	0.7676056657192869	0.9999969718970356	0.7615244553389476	-1.7222516502159513	ACT1;AKR2;SSP1;YJL133C-A
Gene_Interaction_Hubs_BioGRID_2018	MNL2	4/69	0.1224738924501601	0.1609066134176383	0.8046778168616446	0.9999969718970356	0.8211854398717543	-1.7243723182255353	ARF1;COG6;IPT1;VPS54
Gene_Interaction_Hubs_BioGRID_2018	MSB2	3/57	0.207268542815195	0.2508075751321673	0.8358535543209021	0.9999969718970356	1.095882709811228	-1.7246344756922745	GIC1;AIM44;AME1
Gene_Interaction_Hubs_BioGRID_2018	YGR054W	5/78	0.064027895117663	0.0946468214979533	0.7522842167967794	0.9999969718970356	0.6277339088021683	-1.7252867429020051	ACT1;AIM11;NST1;IES1;OCA5
Gene_Interaction_Hubs_BioGRID_2018	PUS1	4/88	0.2243909811661263	0.2681745872473216	0.9205622728678896	0.9999969718970356	1.1546865028715751	-1.725523438832201	ACT1;TFC6;PUS1;SED1
Gene_Interaction_Hubs_BioGRID_2018	YSC83	4/64	0.0998229484413501	0.1355447425123909	0.7575245567873407	0.9999969718970356	0.7492437960391762	-1.7265253193218122	KIP3;HOS1;CCZ1;SGF29
Gene_Interaction_Hubs_BioGRID_2018	TRP4	9/161	0.0345602234958034	0.0568827544856678	0.8971741326508886	0.9999969718970356	0.5130812210058996	-1.7265449212712742	ACT1;ASK10;YGL082W;IPT1;SAN1;RPL13A;VHS2;TAT2;ERG27
Gene_Interaction_Hubs_BioGRID_2018	THG1	4/65	0.1041853071337154	0.1403160787287806	0.7676056657192869	0.9999969718970356	0.7634674382350458	-1.726645869568575	AIM44;IPT1;TRM11;VPS17
Gene_Interaction_Hubs_BioGRID_2018	ADE4	6/116	0.1014484204886281	0.1372822301122963	0.9016093295039836	0.9999969718970356	0.7547430647825268	-1.7270066901597705	ADE16;TFC3;PHM8;PRM7;AVL9;UBP11
Gene_Interaction_Hubs_BioGRID_2018	IRC21	10/210	0.0661639311416497	0.0970058821651149	0.9716707765449728	0.9999969718970356	0.6359809217343951	-1.7270823906866604	ACT1;ARF1;ARE1;CHK1;MLP2;RTS1;FCY22;NST1;YHR177W;OCA5
Gene_Interaction_Hubs_BioGRID_2018	PRI2	8/221	0.2657604491861167	0.3092328011660419	0.9964491137148505	0.9999969718970356	1.3033666849616563	-1.7271693218528077	TOF1;ASK10;ERP6;ORC6;PHO8;RAD24;YEL076C;SAE2
Gene_Interaction_Hubs_BioGRID_2018	PKH3	4/85	0.206968835351899	0.2508075751321673	0.9077730881741378	0.9999969718970356	1.0971830330522878	-1.728268506138499	RTS1;AME1;YHR177W;OYE3
Gene_Interaction_Hubs_BioGRID_2018	SAP1	4/61	0.0872650508048945	0.1209340037166991	0.7252633088012531	0.9999969718970356	0.7087540372559737	-1.7285130533499182	YLR156C-A;SRB2;YBR056W;QRI1
Gene_Interaction_Hubs_BioGRID_2018	RPL15A	7/185	0.2495414417487425	0.2936347412691251	0.9912701900705952	0.9999969718970356	1.2458911112239082	-1.7294591750670576	GIC1;ACT1;PEF1;DCW1;SRB2;GCS1;VPS17
Gene_Interaction_Hubs_BioGRID_2018	DAN4	4/80	0.1788877899201648	0.223131878753342	0.8823853746970137	0.9999969718970356	1.005054150782018	-1.729694717679036	YBR238C;ACT1;YJL070C;IRC10
Gene_Interaction_Hubs_BioGRID_2018	RED1	4/55	0.0646548343078836	0.0952542826161805	0.6514811646340138	0.9999969718970356	0.6317101091592375	-1.7300596749254655	SPO13;CHK1;ZIP1;SAE2
Gene_Interaction_Hubs_BioGRID_2018	GRS1	7/130	0.068359319097767	0.0992385287121571	0.8949997126874468	0.9999969718970356	0.6450949350344122	-1.7307751195015746	CET1;ACT1;AIM11;SUB1;RPL13A;IGD1;YPR153W
Gene_Interaction_Hubs_BioGRID_2018	MRPS5	3/62	0.2436780382934584	0.287502417950873	0.8733692573766098	0.9999969718970356	1.2262372801444716	-1.731333539294462	HSV2;AVL9;TDA10
Gene_Interaction_Hubs_BioGRID_2018	CST6	7/150	0.1212313676410364	0.1599093712752654	0.9545120821631888	0.9999969718970356	0.8212117362121711	-1.732801461890817	CNN1;CSE2;PTC6;BAT2;SSP120;HLJ1;YDL124W
Gene_Interaction_Hubs_BioGRID_2018	SOV1	4/89	0.2302813469106603	0.2743057220553454	0.9244588221467628	0.9999969718970356	1.180672582013654	-1.7337627502029909	ACT1;SPT8;RIM101;GCR2
Gene_Interaction_Hubs_BioGRID_2018	INP51	6/109	0.0808382069534887	0.113654567268295	0.8685727978426858	0.9999969718970356	0.6895214651932231	-1.7343571798852178	TOF1;RTS1;NST1;RAT1;NUP192;OPI3
Gene_Interaction_Hubs_BioGRID_2018	YHL018W	4/64	0.0998229484413501	0.1355447425123909	0.7575245567873407	0.9999969718970356	0.7526609934288808	-1.7343997626547227	BIO4;YCR023C;TRM11;YGL176C
Gene_Interaction_Hubs_BioGRID_2018	TLG1	9/255	0.2715497751294626	0.3151406600844552	0.9983988351809624	0.9999969718970356	1.3320252661129488	-1.7364412208582978	PER1;MUD2;BRE2;KAP122;VPS5;SGT2;COG6;GCS1;VAM10
Gene_Interaction_Hubs_BioGRID_2018	OTU2	5/84	0.082204309478637	0.1151313274861733	0.804268939848584	0.9999969718970356	0.6953288730222049	-1.7373122532094445	ISY1;MET1;ACT1;YOL057W;PHO91
Gene_Interaction_Hubs_BioGRID_2018	MCD1	14/308	0.0470442824584944	0.0733668986553102	0.9926927347619732	0.9999969718970356	0.5692867346770885	-1.7401193724805726	TOF1;ACT1;BAT2;HOS1;YGP1;MDM20;JJJ2;NUP82;CNN1;BIO4;IRC15;CHK1;CYC3;ISC1
Gene_Interaction_Hubs_BioGRID_2018	MSB3	5/82	0.0758692155520552	0.1075830355577375	0.7879803800280075	0.9999969718970356	0.6749916749668734	-1.7406309134805602	GIC1;PER1;ACT1;CSI2;NUP192
Gene_Interaction_Hubs_BioGRID_2018	RPS23A	7/167	0.1786780532901988	0.2230805893390371	0.9790505391450122	0.9999969718970356	1.01133531763583	-1.7416910178256777	CET1;KAP122;YOL057W;SET3;SSP120;RRD2;VPS17
Gene_Interaction_Hubs_BioGRID_2018	PNC1	4/59	0.0793486279661981	0.111837608095824	0.7020469165721943	0.9999969718970356	0.6874957608086383	-1.7420483429064195	IDH1;NAT4;FPS1;ERG27
Gene_Interaction_Hubs_BioGRID_2018	BIL1	3/56	0.2001390857580818	0.2441155597338127	0.8272927332152745	0.9999969718970356	1.0833212256586229	-1.7427851409871518	YBR238C;SRY1;NUP120
Gene_Interaction_Hubs_BioGRID_2018	MDH1	4/61	0.0872650508048945	0.1209340037166991	0.7252633088012531	0.9999969718970356	0.7148656096791571	-1.7434179881434686	ACT1;KIP3;ISC1;CIT2
Gene_Interaction_Hubs_BioGRID_2018	ALD5	4/76	0.1574342310689691	0.1997622963915405	0.8579029830305925	0.9999969718970356	0.9431474849195176	-1.7436415439753032	ASK10;RGR1;NIT2;YOL029C
Gene_Interaction_Hubs_BioGRID_2018	PBI1	4/62	0.0913613177864039	0.1258199411152801	0.7363565967869617	0.9999969718970356	0.72875150748042	-1.7438536105357294	YNL035C;SWC3;SRB2;ERG27
Gene_Interaction_Hubs_BioGRID_2018	CSI1	7/137	0.0849340462564298	0.1181988883561606	0.9208453480538676	0.9999969718970356	0.70723916667197	-1.7439670931748212	YPP1;ORC6;YAR028W;YER156C;TFC3;MMS4;PUS1
Gene_Interaction_Hubs_BioGRID_2018	SQS1	4/88	0.2243909811661263	0.2681745872473216	0.9205622728678896	0.9999969718970356	1.168261830847633	-1.745809937855328	VPS71;SSN3;SWC3;PUS7
Gene_Interaction_Hubs_BioGRID_2018	GLE2	12/289	0.1045955989649874	0.140729789555706	0.9960444943535484	0.9999969718970356	0.7746580551621279	-1.7489097043705937	RRP6;POM152;PSP2;ACT1;RGR1;VPS71;ASK1;CCZ1;EMC3;FPS1;SRB2;NUP192
Gene_Interaction_Hubs_BioGRID_2018	REC8	5/83	0.0790025603284749	0.1115082368220899	0.7962520541791724	0.9999969718970356	0.6891125147034567	-1.7491570805382686	YBR238C;REC107;RMD9;ZIP1;NDT80
Gene_Interaction_Hubs_BioGRID_2018	SYH1	5/112	0.1966270986354755	0.2406453760358318	0.9437098897817394	0.9999969718970356	1.0754590627555418	-1.749176353594068	YLR177W;COG6;ASK1;EAP1;SMA2
Gene_Interaction_Hubs_BioGRID_2018	YHR202W	3/54	0.186065551347787	0.2300604901244133	0.8090238504101003	0.9999969718970356	1.040685357463871	-1.7500750260420883	ASK10;NST1;QRI1
Gene_Interaction_Hubs_BioGRID_2018	YGL185C	4/70	0.1272472028024445	0.1666262447782588	0.8131586824900539	0.9999969718970356	0.8489097767713761	-1.7501324349007443	YBR238C;ACT1;BEM4;NUP192
Gene_Interaction_Hubs_BioGRID_2018	PRE6	10/237	0.1208545194443044	0.1596244884107967	0.9911289194610624	0.9999969718970356	0.8283617463371228	-1.7504673487274105	YBR238C;ACT1;ARF1;BRE2;AIM44;CCW12;NUP120;OPI3;YKR005C;FUB1
Gene_Interaction_Hubs_BioGRID_2018	OST1	9/177	0.0568650823669332	0.0860783798300374	0.9437709225807805	0.9999969718970356	0.6106653812315134	-1.750822710749343	POM152;ACT1;VPS3;ALG8;CCW12;SRB2;VAM10;SEY1;OPI3
Gene_Interaction_Hubs_BioGRID_2018	TRP2	6/123	0.1245448768212242	0.1635192246455306	0.927259731263032	0.9999969718970356	0.840506213909769	-1.7508493928838396	RRP6;PET127;CSE2;BNA2;RMD9;TAT2
Gene_Interaction_Hubs_BioGRID_2018	SRB4	6/114	0.0953004317911141	0.1306335221418957	0.892983011355334	0.9999969718970356	0.7448263579637888	-1.750878914445455	ACT1;CSE2;SWC3;SRB2;ZIP1;NUP192
Gene_Interaction_Hubs_BioGRID_2018	BZZ1	6/106	0.0727940312725242	0.1041244069652535	0.8518207918205148	0.9999969718970356	0.6684577742724834	-1.7514404626527205	ACT1;ASK10;SHE4;YCL049C;SUB1;AVL9
Gene_Interaction_Hubs_BioGRID_2018	OAC1	4/71	0.1320973688500078	0.1720690702217529	0.8213362852782615	0.9999969718970356	0.8653175750345725	-1.751589667934147	MET12;ASK10;CIT2;VAM10
Gene_Interaction_Hubs_BioGRID_2018	RSE1	9/179	0.0601832797135278	0.0901046537846065	0.9480449618292472	0.9999969718970356	0.6234021816158267	-1.7519849982826925	ADF1;ACT1;MUD2;SWC3;AME1;SYF1;SPP381;YKR041W;SEG2
